"ProfID","HorID","top","bottom","SOC","BLD","CRF","SAND","SILT","CLAY"
"P5809","P5809H04",100,120,0.67,NA,5,30,21,49
"P5810","P5810H01",0,38,2.23,NA,0,55,41,4
"P5810","P5810H02",38,75,1.37,NA,0,88,10,3
"P5810","P5810H03",75,140,NA,NA,NA,NA,NA,NA
"P5811","P5811H01",0,20,3.04,NA,0,57,36,7
"P5811","P5811H02",20,40,1.42,NA,0,61,33,6
"P5812","P5812H01",0,20,2.02,NA,2,84,4,13
"P5812","P5812H02",20,40,1.59,NA,0,62,28,11
"P5812","P5812H03",40,100,1.24,NA,1,58,36,5
"P5812","P5812H04",100,140,0.76,NA,1,63,29,8
"P5813","P5813H01",0,15,1.55,NA,1,80,15,6
"P5813","P5813H02",15,40,0.47,NA,NA,NA,NA,NA
"P5813","P5813H03",40,100,NA,NA,NA,NA,NA,NA
"P5813","P5813H04",100,125,NA,NA,NA,NA,NA,NA
"P5814","P5814H01",0,13,6.22,NA,0,73,24,4
"P5814","P5814H02",13,30,3.05,NA,0,63,31,6
"P5814","P5814H03",30,75,0.82,NA,0,72,21,8
"P5815","P5815H01",0,15,3.34,1.55,7,51,22,27
"P5815","P5815H02",15,75,1.84,1.42,3,35,27,38
"P5815","P5815H03",75,120,0.97,1.44,2,43,33,24
"P5815","P5815H04",120,140,0.67,NA,1,46,30,24
"P5816","P5816H01",0,20,1.87,NA,2,57,34,9
"P5816","P5816H02",20,100,0.41,NA,1,66,31,3
"P5818","P5818H01",0,23,2.4,NA,15,89,10,1
"P5819","P5819H01",0,30,NA,NA,2,69,26,5
"P5819","P5819H02",30,65,NA,NA,1,60,29,12
"P5819","P5819H03",65,89,NA,NA,0,45,45,11
"P5820","P5820H01",0,30,1.57,NA,37,87,13,1
"P5820","P5820H02",30,50,0.84,NA,15,77,14,9
"P5820","P5820H03",50,75,0.77,NA,0,46,40,15
"P5822","P5822H01",0,14,2.27,NA,13,70,23,7
"P5822","P5822H02",14,33,1.12,NA,1,46,31,24
"P5822","P5822H03",33,51,1.01,NA,2,44,31,25
"P5822","P5822H04",51,75,0.97,NA,3,46,23,31
"P5822","P5822H05",75,100,5.31,NA,4,47,27,27
"P5823","P5823H01",0,23,4.25,NA,30,85,14,1
"P5824","P5824H01",0,19,1.75,NA,21,92,7,2
"P5825","P5825H01",0,21,2.53,NA,17,65,30,6
"P5825","P5825H02",21,40,2.46,NA,28,75,20,4
"P5826","P5826H01",0,20,1.87,1.42,10,56,33,11
"P5826","P5826H02",20,40,1.28,1.65,0,49,36,16
"P5827","P5827H01",0,40,1.18,NA,63,79,11,10
"P5827","P5827H02",40,60,0.63,NA,44,52,16,33
"P5827","P5827H03",60,100,NA,NA,NA,NA,NA,NA
"P5827","P5827H04",100,130,NA,NA,NA,NA,NA,NA
"P5828","P5828H01",0,30,3.24,NA,12,75,17,8
"P5828","P5828H02",30,100,0.58,NA,99,97,2,1
"P5829","P5829H01",0,20,1.2,NA,5,55,32,13
"P5829","P5829H02",20,43,0.54,NA,11,57,29,14
"P5829","P5829H03",43,58,NA,NA,NA,NA,NA,NA
"P5830","P5830H01",0,15,2.15,NA,32,79,13,8
"P5830","P5830H02",15,40,1.75,NA,57,59,20,21
"P5831","P5831H01",0,20,2.35,NA,6,60,19,21
"P5831","P5831H02",20,50,0.69,NA,0,44,6,50
"P5831","P5831H03",50,115,0.29,NA,0,43,26,31
"P5832","P5832H01",0,20,2.18,NA,0,78,18,3
"P5832","P5832H02",20,50,1.9,NA,0,83,14,4
"P5833","P5833H01",0,22,2.82,NA,0,35,35,30
"P5833","P5833H02",22,50,2.05,NA,0,33,32,36
"P5833","P5833H03",50,67,1.9,NA,0,29,37,34
"P5833","P5833H04",67,127,0.58,NA,0,42,43,15
"P5834","P5834H01",0,10,2.83,NA,1,25,25,50
"P5834","P5834H02",10,75,2.46,NA,0,30,19,51
"P5834","P5834H03",75,100,NA,NA,NA,NA,NA,NA
"P5835","P5835H01",0,15,4.2,NA,3,31,31,38
"P5836","P5836H01",0,10,4.9,1.07,0,33,25,42
"P5836","P5836H02",10,60,3.53,1.01,0,29,36,35
"P5836","P5836H03",60,130,0.94,1,0,31,66,4
"P5837","P5837H01",0,12,3.67,NA,2,44,32,24
"P5837","P5837H02",12,40,2.29,NA,1,39,29,32
"P5837","P5837H03",40,92,NA,NA,NA,NA,NA,NA
"P5837","P5837H04",92,130,NA,NA,NA,NA,NA,NA
"P5838","P5838H01",0,24,2.23,NA,18,69,17,13
"P5838","P5838H02",24,39,1.4,NA,38,64,15,21
"P5839","P5839H01",0,15,2.37,NA,9,71,15,15
"P5839","P5839H02",15,33,1.54,NA,9,58,12,30
"P5839","P5839H03",33,46,NA,NA,NA,NA,NA,NA
"P5839","P5839H04",46,70,NA,NA,NA,NA,NA,NA
"P5840","P5840H01",0,18,3.91,NA,1,33,27,40
"P5840","P5840H02",18,77,3.43,NA,1,29,36,35
"P5840","P5840H03",77,110,NA,NA,NA,NA,NA,NA
"P5841","P5841H01",0,21,1.87,NA,0,28,15,57
"P5841","P5841H02",21,57,1.44,NA,1,37,13,50
"P5841","P5841H03",57,85,1.11,NA,1,44,13,42
"P5841","P5841H04",85,103,0.88,NA,1,47,13,39
"P5842","P5842H01",0,24,2.43,1.25,6,16,22,61
"P5842","P5842H02",24,59,1.69,1.33,3,15,17,68
"P5842","P5842H03",59,88,1.16,1.44,10,33,14,53
"P5842","P5842H04",88,115,0.36,1.53,42,25,41,34
"P5843","P5843H01",0,21,2.53,NA,0,23,21,56
"P5843","P5843H02",21,69,1.58,NA,2,28,16,55
"P5843","P5843H03",69,91,0.78,NA,4,33,16,51
"P5843","P5843H04",91,120,0.25,NA,39,63,14,23
"P5844","P5844H01",0,32,2.64,NA,0,32,17,51
"P5844","P5844H02",32,78,1.39,NA,0,29,16,56
"P5844","P5844H03",78,99,1.12,NA,3,31,7,61
"P5844","P5844H04",99,120,0.72,NA,10,39,20,41
"P5845","P5845H01",0,24,4.06,1.19,4,35,18,47
"P5845","P5845H02",24,71,3.96,1.23,12,29,14,57
"P5845","P5845H03",71,101,1.79,1.62,60,48,13,39
"P5845","P5845H04",101,132,0.98,1.68,92,71,14,16
"P5846","P5846H01",0,20,3.52,NA,1,44,18,38
"P5846","P5846H02",20,51,2.35,NA,3,46,18,36
"P5846","P5846H03",51,71,1.05,NA,4,33,30,37
"P5846","P5846H04",71,100,0.59,NA,30,52,24,24
"P5847","P5847H01",0,31,2.78,1.26,10,19,27,53
"P5847","P5847H02",31,62,1.24,1.34,11,21,17,61
"P5847","P5847H03",62,97,1.47,1.44,30,24,16,59
"P5847","P5847H04",97,123,0.63,1.63,38,32,19,49
"P5847","P5847H05",123,124,0.42,1.71,42,45,23,32
"P5848","P5848H01",0,29,3.62,1.26,0,20,29,52
"P5848","P5848H02",29,67,1.18,1.4,1,46,18,37
"P5848","P5848H03",67,91,0.66,1.57,1,34,15,50
"P5848","P5848H04",91,128,0.76,1.71,15,41,17,42
"P5849","P5849H01",0,32,1.76,NA,0,40,16,44
"P5849","P5849H02",32,62,1.29,NA,1,28,17,55
"P5849","P5849H03",62,89,1.12,NA,1,27,18,54
"P5849","P5849H04",89,115,0.78,NA,5,38,20,42
"P5850","P5850H01",0,30,3.08,1.21,0,24,24,52
"P5850","P5850H02",30,65,1.71,1.2,1,26,19,55
"P5850","P5850H03",65,85,1.08,1.44,0,22,16,62
"P5850","P5850H04",85,124,0.7,1.53,0,30,15,56
"P5851","P5851H01",0,30,3.52,1.36,0,39,20,41
"P5851","P5851H02",30,70,1.42,1.4,1,46,14,40
"P5851","P5851H03",70,110,0.85,1.47,1,36,15,49
"P5851","P5851H04",110,135,0.46,1.55,1,40,20,41
"P5852","P5852H01",0,30,2.51,NA,1,41,21,38
"P5852","P5852H02",30,70,1.21,NA,1,37,17,46
"P5852","P5852H03",70,90,0.53,NA,0,30,16,55
"P5852","P5852H04",90,135,0.26,NA,0,36,15,49
"P5853","P5853H01",0,30,3.18,NA,0,34,16,50
"P5853","P5853H02",30,68,1.4,NA,0,28,14,58
"P5853","P5853H03",68,100,0.84,NA,0,26,17,57
"P5853","P5853H04",100,130,0.53,NA,1,27,26,47
"P5854","P5854H01",0,30,2.2,NA,2,37,16,47
"P5854","P5854H02",30,68,1.45,NA,1,39,14,47
"P5854","P5854H03",68,90,0.83,NA,1,26,21,53
"P5854","P5854H04",90,133,0.41,NA,12,36,23,41
"P5855","P5855H01",0,22,2.26,NA,0,31,20,49
"P5855","P5855H02",22,53,1.59,NA,0,21,21,58
"P5855","P5855H03",53,75,0.78,NA,1,16,23,61
"P5855","P5855H04",75,105,0.42,NA,1,30,20,49
"P5856","P5856H01",0,32,1.96,NA,0,41,15,44
"P5856","P5856H02",32,51,1.53,NA,1,37,15,48
"P5856","P5856H03",51,76,0.62,NA,1,42,15,42
"P5856","P5856H04",76,110,0.47,NA,3,48,15,37
"P5857","P5857H01",0,26,2.5,NA,0,19,19,63
"P5857","P5857H02",26,51,1.22,NA,0,22,20,58
"P5857","P5857H03",51,69,0.77,NA,1,33,30,38
"P5857","P5857H04",69,100,0.65,NA,2,52,24,25
"P5858","P5858H01",0,32,3.5,NA,0,24,21,54
"P5858","P5858H02",32,69,0.92,NA,2,35,16,50
"P5858","P5858H03",69,97,0.87,NA,6,41,13,46
"P5858","P5858H04",97,123,0.43,NA,9,60,10,29
"P5859","P5859H01",0,26,1.71,NA,1,40,16,43
"P5859","P5859H02",26,50,1.55,NA,2,46,16,38
"P5859","P5859H03",50,70,0.96,NA,5,30,21,49
"P5859","P5859H04",70,100,0.47,NA,7,31,22,48
"P5860","P5860H01",0,19,2.58,1.59,4,65,12,22
"P5860","P5860H02",19,51,1.64,1.62,2,57,12,31
"P5860","P5860H03",51,69,0.76,1.76,2,52,17,29
"P5860","P5860H04",69,103,0.38,1.78,16,59,14,27
"P5861","P5861H01",0,26,2.7,1.58,6,47,21,32
"P5861","P5861H02",26,52,1.95,1.55,9,48,17,35
"P5861","P5861H03",52,69,1.27,1.69,4,32,15,54
"P5861","P5861H04",69,103,0.25,1.73,18,32,16,52
"P5862","P5862H01",0,30,3.49,NA,1,15,25,61
"P5862","P5862H02",30,73,2.99,NA,1,13,23,64
"P5862","P5862H03",73,113,1.84,NA,2,14,25,62
"P5862","P5862H04",113,145,0.75,NA,2,21,21,58
"P5862","P5862H05",145,165,0.44,NA,6,26,22,52
"P5863","P5863H01",0,29,7.42,1.59,3,44,27,30
"P5863","P5863H02",29,63,2.22,1.51,6,45,17,38
"P5863","P5863H03",63,103,0.84,1.6,31,50,15,34
"P5863","P5863H04",103,129,0.21,1.61,26,48,21,32
"P5864","P5864H01",0,27,2.61,1.38,3,31,27,43
"P5864","P5864H02",27,56,1.49,1.45,2,33,22,45
"P5864","P5864H03",56,81,0.62,1.44,5,30,16,54
"P5864","P5864H04",81,101,0.51,1.59,16,44,14,42
"P5865","P5865H01",0,40,2,NA,9,71,12,16
"P5866","P5866H01",0,25,2.66,NA,4,49,13,38
"P5866","P5866H02",25,60,1.9,NA,2,31,9,61
"P5866","P5866H03",60,75,1.77,NA,14,51,9,40
"P5866","P5866H04",75,100,0.99,NA,11,54,16,31
"P5867","P5867H01",0,35,3.36,NA,7,58,11,31
"P5867","P5867H02",35,58,2.08,NA,1,42,6,53
"P5867","P5867H03",58,89,1.39,NA,3,37,6,57
"P5867","P5867H04",89,100,1.3,NA,2,36,6,58
"P5868","P5868H01",0,25,2.77,NA,3,47,5,48
"P5868","P5868H02",25,55,1.85,NA,3,39,12,49
"P5868","P5868H03",55,90,1.34,NA,4,39,13,48
"P5868","P5868H04",92,115,1.33,NA,4,41,33,27
"P5869","P5869H01",0,31,4.39,NA,11,41,31,29
"P5869","P5869H02",31,73,2.13,NA,2,39,8,54
"P5869","P5869H03",73,100,1.41,NA,9,36,5,60
"P5870","P5870H01",0,29,2.93,NA,4,45,14,41
"P5870","P5870H02",29,60,1.99,NA,2,42,9,50
"P5870","P5870H03",60,94,1.64,NA,1,38,13,49
"P5870","P5870H04",94,120,0.86,NA,0,37,24,39
"P5871","P5871H01",0,30,3.67,NA,7,35,33,32
"P5871","P5871H02",30,50,1.36,NA,6,52,9,39
"P5872","P5872H01",0,40,3,NA,6,50,16,34
"P5872","P5872H02",40,62,1.85,NA,2,35,8,57
"P5872","P5872H03",62,90,0.8,NA,7,61,16,24
"P5873","P5873H01",0,35,1.4,NA,2,39,16,45
"P5873","P5873H02",35,57,1.04,NA,1,33,13,53
"P5874","P5874H01",0,30,3.13,NA,2,42,17,41
"P5874","P5874H02",38,63,1.91,NA,4,43,15,43
"P5874","P5874H03",63,85,1.31,NA,2,44,16,40
"P5875","P5875H01",0,26,3.75,NA,2,38,19,43
"P5875","P5875H02",26,49,2.37,NA,4,38,14,48
"P5875","P5875H03",49,65,1.71,NA,1,34,22,44
"P5875","P5875H04",65,90,0.9,NA,1,58,15,27
"P5876","P5876H01",0,45,1.51,NA,3,49,13,39
"P5876","P5876H02",45,60,0.97,NA,1,52,13,36
"P5877","P5877H01",0,22,1.84,NA,13,73,9,19
"P5877","P5877H02",22,66,1.95,NA,2,40,10,50
"P5877","P5877H03",66,75,1.29,NA,2,41,13,46
"P5879","P5879H01",0,10,4.8,NA,5,71,18,11
"P5879","P5879H02",10,20,1.85,NA,14,73,18,9
"P5879","P5879H03",20,40,0.93,NA,8,65,16,19
"P5879","P5879H04",40,67,0.68,NA,6,63,16,22
"P5880","P5880H01",1,9,7.74,NA,14,40,31,29
"P5880","P5880H02",9,23,3.24,NA,16,39,34,27
"P5880","P5880H03",23,54,0.99,NA,13,34,26,40
"P5880","P5880H04",54,90,0.34,NA,10,34,27,40
"P5881","P5881H01",1,6,12.52,NA,2,66,20,15
"P5881","P5881H02",6,23,1.46,NA,23,58,26,16
"P5881","P5881H03",23,52,0.96,NA,27,57,23,20
"P5881","P5881H04",52,82,0.9,NA,16,46,29,25
"P5882","P5882H01",0,31,4.81,NA,3,32,35,33
"P5882","P5882H02",31,63,1.28,NA,2,14,20,66
"P5882","P5882H03",63,91,0.85,NA,0,9,15,77
"P5882","P5882H04",91,115,0.6,NA,0,9,11,80
"P5883","P5883H01",0,5,5.22,NA,7,62,24,14
"P5883","P5883H02",5,16,1.61,NA,22,56,29,14
"P5883","P5883H03",16,46,1.06,NA,10,53,26,21
"P5884","P5884H01",0,7,10.42,NA,5,65,23,13
"P5884","P5884H02",7,18,3.77,NA,21,64,23,14
"P5884","P5884H03",18,45,1.21,NA,16,49,24,27
"P5884","P5884H04",45,76,0.82,NA,11,49,23,28
"P5884","P5884H05",76,105,0.54,NA,8,55,26,19
"P5884","P5884H06",105,140,0.27,NA,8,66,22,12
"P5885","P5885H01",2,9,6.67,NA,6,73,20,7
"P5885","P5885H02",9,28,1.75,NA,19,69,24,7
"P5885","P5885H03",28,61,0.68,NA,11,61,24,15
"P5885","P5885H04",61,92,0.43,NA,3,51,24,26
"P5886","P5886H01",2,9,7.63,NA,6,39,38,23
"P5886","P5886H02",9,29,2.73,NA,6,41,38,22
"P5886","P5886H03",29,58,1.38,NA,9,29,29,43
"P5886","P5886H04",58,82,1.24,NA,6,23,22,55
"P5886","P5886H05",82,110,1.03,NA,7,24,17,60
"P5887","P5887H01",0,5,7.81,NA,6,56,30,14
"P5887","P5887H02",5,15,2.94,NA,12,47,38,15
"P5887","P5887H03",15,33,1.11,NA,11,43,34,24
"P5887","P5887H04",33,53,0.93,NA,14,38,36,26
"P5887","P5887H05",53,85,0.66,NA,8,35,29,36
"P5888","P5888H01",0,29,2.31,NA,NA,58,24,19
"P5888","P5888H02",29,51,1.06,NA,NA,33,21,46
"P5888","P5888H03",51,64,0.7,NA,NA,36,25,39
"P5889","P5889H01",0,34,1.61,NA,NA,29,37,34
"P5889","P5889H02",34,68,1.27,NA,NA,32,41,28
"P5889","P5889H03",68,100,0.39,NA,NA,67,19,14
"P5890","P5890H01",0,17,1.59,NA,NA,82,12,6
"P5890","P5890H02",17,35,0.34,NA,NA,67,20,14
"P5890","P5890H03",35,63,0.19,NA,NA,95,3,3
"P5890","P5890H04",63,110,0.07,NA,NA,97,1,2
"P5890","P5890H05",110,135,0.49,NA,NA,96,3,1
"P5891","P5891H01",0,18,7.22,NA,34,63,26,11
"P5891","P5891H02",18,80,2.69,NA,46,54,34,12
"P5892","P5892H01",0,18,NA,NA,NA,51,21,28
"P5892","P5892H02",18,28,NA,NA,NA,52,13,35
"P5892","P5892H03",28,40,NA,NA,NA,47,14,40
"P5892","P5892H04",40,71,NA,NA,NA,60,11,30
"P5892","P5892H05",71,81,NA,NA,NA,67,20,13
"P5893","P5893H01",0,18,3.41,NA,1,29,23,48
"P5893","P5893H02",18,40,2.81,NA,2,23,31,46
"P5893","P5893H03",40,60,2.46,NA,2,19,30,50
"P5893","P5893H04",60,90,1.92,NA,3,25,35,40
"P5893","P5893H05",90,105,1.59,NA,1,22,40,38
"P5894","P5894H01",0,12,3.92,NA,4,30,25,46
"P5894","P5894H02",12,35,2.19,NA,5,22,31,47
"P5894","P5894H03",35,65,2.2,NA,4,30,2,68
"P5894","P5894H04",65,95,1.82,NA,5,27,14,59
"P5894","P5894H05",95,110,1.12,NA,3,24,20,56
"P5895","P5895H01",0,30,3.41,NA,16,41,27,32
"P5895","P5895H02",30,47,1.6,NA,18,39,22,40
"P5895","P5895H03",47,80,0.95,NA,6,30,16,54
"P5895","P5895H04",80,110,0.59,NA,4,30,16,55
"P5895","P5895H05",110,130,0.52,NA,8,46,17,38
"P5896","P5896H01",0,25,1.88,NA,16,46,28,26
"P5896","P5896H02",25,51,1.24,NA,11,32,23,46
"P5896","P5896H03",51,80,0.83,NA,6,25,17,58
"P5896","P5896H04",80,100,0.62,NA,6,28,16,56
"P5897","P5897H01",0,30,2.95,NA,10,34,27,39
"P5897","P5897H02",30,65,0.72,NA,3,27,17,55
"P5897","P5897H03",65,100,0.62,NA,2,26,15,58
"P5897","P5897H04",100,120,0.4,NA,6,36,21,43
"P5898","P5898H01",0,35,3.05,NA,4,63,2,34
"P5898","P5898H02",35,55,1.09,NA,3,30,19,51
"P5898","P5898H03",55,100,0.43,NA,7,36,22,42
"P5899","P5899H01",0,35,2.03,NA,15,49,24,27
"P5899","P5899H02",35,70,0.81,NA,23,32,21,47
"P5899","P5899H03",70,100,0.6,NA,34,39,18,44
"P5900","P5900H01",0,30,1.89,NA,NA,48,10,43
"P5900","P5900H02",30,45,1.68,NA,NA,47,5,48
"P5900","P5900H03",45,74,1.37,NA,NA,57,2,42
"P5900","P5900H04",74,110,0.52,NA,NA,57,13,30
"P5901","P5901H01",0,27,2.37,NA,NA,70,7,24
"P5901","P5901H02",27,46,1.69,NA,NA,50,7,44
"P5901","P5901H03",46,80,0.49,NA,NA,56,6,37
"P5902","P5902H01",0,30,3.42,NA,NA,39,12,49
"P5902","P5902H02",30,56,2.44,NA,NA,30,18,53
"P5902","P5902H03",56,75,2.16,NA,NA,22,43,36
"P5902","P5902H04",75,105,0.89,NA,NA,27,42,32
"P5903","P5903H01",0,40,3.27,NA,NA,30,16,55
"P5903","P5903H02",40,60,2.35,NA,NA,27,20,54
"P5903","P5903H03",60,100,1.37,NA,NA,28,22,50
"P5904","P5904H01",0,35,3.75,NA,NA,33,14,53
"P5904","P5904H02",35,63,2.28,NA,NA,42,3,55
"P5904","P5904H03",63,90,1.5,NA,NA,46,3,51
"P5905","P5905H01",0,2,NA,NA,NA,NA,NA,NA
"P5905","P5905H02",2,16,15.49,NA,22,52,28,20
"P5905","P5905H03",16,50,5.41,NA,27,51,27,22
"P5905","P5905H04",50,82,1.29,NA,25,67,11,22
"P5906","P5906H01",0,16,7.54,NA,NA,62,27,12
"P5906","P5906H02",16,28,4.24,NA,NA,56,27,17
"P5906","P5906H03",28,59,3.15,NA,NA,70,16,14
"P5906","P5906H04",59,100,0.99,NA,NA,81,9,10
"P5907","P5907H01",0,14,16.71,NA,NA,62,23,16
"P5907","P5907H02",14,54,1.8,NA,NA,48,37,15
"P5907","P5907H03",54,90,0.84,NA,NA,48,36,16
"P5907","P5907H04",90,110,0.65,NA,NA,44,36,21
"P5908","P5908H01",0,25,76.45,0.22,NA,NA,NA,NA
"P5908","P5908H02",25,36,66.04,0.15,NA,NA,NA,NA
"P5908","P5908H03",36,70,7.66,NA,NA,NA,NA,NA
"P5909","P5909H01",0,12,71.25,0.28,NA,NA,NA,NA
"P5909","P5909H02",12,32,50.34,0.21,NA,NA,NA,NA
"P5909","P5909H03",32,50,4.29,1.34,NA,NA,NA,NA
"P5910","P5910H01",0,12,78.9,0.29,NA,NA,NA,NA
"P5910","P5910H02",12,32,81.98,0.26,NA,NA,NA,NA
"P5910","P5910H03",32,45,65.11,0.18,NA,NA,NA,NA
"P5910","P5910H04",45,85,5.65,1.03,NA,NA,NA,NA
"P5911","P5911H01",0,20,83.82,0.26,NA,NA,NA,NA
"P5911","P5911H02",20,50,80.86,0.11,NA,NA,NA,NA
"P5911","P5911H03",50,80,8.35,1.05,NA,NA,NA,NA
"P5912","P5912H01",0,20,63.87,0.32,NA,NA,NA,NA
"P5912","P5912H02",20,40,61.35,0.28,NA,NA,NA,NA
"P5912","P5912H03",40,60,62.23,0.15,NA,NA,NA,NA
"P5912","P5912H04",60,100,9.72,NA,NA,NA,NA,NA
"P5913","P5913H01",0,40,3.11,NA,NA,NA,NA,NA
"P5913","P5913H02",40,70,0.97,NA,NA,NA,NA,NA
"P5913","P5913H03",70,100,0.6,NA,NA,NA,NA,NA
"P5914","P5914H01",0,27,6.74,NA,NA,NA,NA,NA
"P5914","P5914H02",27,62,2.21,NA,NA,NA,NA,NA
"P5914","P5914H03",62,100,1.32,NA,NA,NA,NA,NA
"P5915","P5915H01",0,23,4.6,NA,NA,NA,NA,NA
"P5915","P5915H02",23,60,2.7,NA,NA,NA,NA,NA
"P5915","P5915H03",60,100,1.16,NA,NA,NA,NA,NA
"P5916","P5916H01",0,22,5.12,NA,NA,NA,NA,NA
"P5916","P5916H02",22,40,0.95,NA,NA,NA,NA,NA
"P5916","P5916H03",40,80,1.83,NA,NA,NA,NA,NA
"P5917","P5917H01",0,30,2.27,NA,NA,NA,NA,NA
"P5917","P5917H02",30,55,1.5,NA,NA,NA,NA,NA
"P5917","P5917H03",55,85,1.48,NA,NA,NA,NA,NA
"P5918","P5918H01",0,3,NA,NA,30,74,14,13
"P5918","P5918H02",3,29,12.1,NA,35,68,16,16
"P5918","P5918H03",29,54,4.2,NA,41,68,17,15
"P5918","P5918H04",54,80,2.2,NA,45,76,12,12
"P5918","P5918H05",80,117,1.1,NA,NA,NA,NA,NA
"P5919","P5919H01",0,4,NA,NA,25,71,19,10
"P5919","P5919H02",4,28,18.41,NA,26,72,13,16
"P5919","P5919H03",28,60,4.29,NA,29,76,11,13
"P5919","P5919H04",60,100,2.22,NA,NA,NA,NA,NA
"P5920","P5920H01",0,6,NA,NA,7,70,17,13
"P5920","P5920H02",6,20,7.81,NA,8,73,16,11
"P5920","P5920H03",20,50,2.35,NA,16,78,11,11
"P5920","P5920H04",50,80,1.38,NA,NA,NA,NA,NA
"P5921","P5921H01",0,3,NA,NA,13,75,14,11
"P5921","P5921H02",3,22,12.81,NA,15,78,11,11
"P5921","P5921H03",22,53,3.93,NA,18,80,10,9
"P5921","P5921H04",53,70,2.93,NA,NA,NA,NA,NA
"P5922","P5922H01",0,6,NA,NA,NA,NA,NA,NA
"P5922","P5922H02",6,20,9.15,NA,11,77,14,9
"P5922","P5922H03",20,53,3.28,NA,11,75,13,12
"P5922","P5922H04",53,90,2.55,NA,12,74,20,6
"P5923","P5923H01",0,2,NA,NA,NA,NA,NA,NA
"P5923","P5923H02",2,21,6.45,NA,13,77,12,11
"P5923","P5923H03",21,49,1.95,NA,15,80,11,9
"P5923","P5923H04",49,85,0.89,NA,18,86,7,7
"P5924","P5924H01",3,17,26.29,NA,7,70,22,8
"P5924","P5924H02",17,45,6.84,NA,15,74,15,11
"P5924","P5924H03",45,63,2.6,NA,17,81,12,7
"P5925","P5925H01",0,3,NA,NA,NA,NA,NA,NA
"P5925","P5925H02",3,18,14.55,NA,12,76,12,12
"P5925","P5925H03",18,38,6.21,NA,13,76,13,11
"P5925","P5925H04",38,60,2.26,NA,14,76,14,11
"P5925","P5925H05",60,77,1.47,NA,16,84,6,10
"P5926","P5926H01",0,2,NA,NA,NA,NA,NA,NA
"P5926","P5926H02",2,17,6.39,NA,12,77,14,8
"P5926","P5926H03",17,40,2.62,NA,18,77,16,7
"P5926","P5926H04",40,66,0.78,NA,19,78,15,6
"P5927","P5927H01",0,4,NA,NA,NA,NA,NA,NA
"P5927","P5927H02",4,18,7.99,NA,7,73,17,11
"P5927","P5927H03",18,38,5.4,NA,8,74,17,9
"P5927","P5927H04",38,55,1.86,NA,8,82,10,7
"P5928","P5928H01",0,3,NA,NA,NA,NA,NA,NA
"P5928","P5928H02",3,20,4.11,NA,15,71,16,13
"P5928","P5928H03",20,52,3.65,NA,19,71,14,15
"P5928","P5928H04",52,77,1.24,NA,25,76,13,11
"P5929","P5929H01",3,21,7.18,NA,24,69,21,10
"P5929","P5929H02",21,48,2.53,NA,28,66,21,14
"P5929","P5929H03",48,82,1.95,NA,31,62,22,16
"P5930","P5930H01",0,2,NA,NA,NA,NA,NA,NA
"P5930","P5930H02",2,22,10.19,NA,8,72,17,11
"P5930","P5930H03",22,50,4.59,NA,10,81,11,8
"P5930","P5930H04",50,89,1.98,NA,16,83,12,6
"P5931","P5931H01",0,3,NA,NA,NA,NA,NA,NA
"P5931","P5931H02",3,19,9.72,NA,23,74,15,11
"P5931","P5931H03",19,46,4.83,NA,29,72,16,11
"P5931","P5931H04",46,75,1.47,NA,32,77,17,6
"P5932","P5932H01",0,5,NA,NA,NA,NA,NA,NA
"P5932","P5932H02",5,25,8.53,NA,24,77,14,10
"P5932","P5932H03",25,54,1.88,NA,26,69,15,15
"P5932","P5932H04",54,70,0.95,NA,28,65,20,15
"P5933","P5933H01",0,20,6.9,NA,31,62,25,13
"P5933","P5933H02",20,45,2.21,NA,32,62,20,18
"P5933","P5933H03",45,80,0.66,NA,33,56,24,20
"P5934","P5934H01",0,15,6.28,NA,28,83,7,10
"P5934","P5934H02",15,32,2.05,NA,29,84,7,9
"P5934","P5934H03",32,53,1.22,NA,29,87,3,10
"P5934","P5934H04",53,78,1.03,NA,47,87,5,7
"P5935","P5935H01",0,2,NA,NA,NA,NA,NA,NA
"P5935","P5935H02",2,20,4.31,NA,25,78,11,11
"P5935","P5935H03",20,57,1.76,NA,33,72,11,17
"P5935","P5935H04",57,85,1.52,NA,36,72,11,18
"P5936","P5936H01",0,3,NA,NA,NA,NA,NA,NA
"P5936","P5936H02",3,24,11.98,NA,18,79,10,11
"P5936","P5936H03",24,52,1.88,NA,19,82,8,10
"P5936","P5936H04",52,87,1.21,NA,20,79,11,10
"P5936","P5936H05",87,115,1,NA,25,84,8,8
"P5937","P5937H01",0,4,NA,NA,NA,NA,NA,NA
"P5937","P5937H02",4,22,29.41,NA,34,54,29,17
"P5937","P5937H03",22,37,4.41,NA,23,48,30,22
"P5937","P5937H04",37,55,3.97,NA,17,48,26,26
"P5937","P5937H05",55,78,3.06,NA,15,33,24,43
"P5937","P5937H06",78,115,2.79,NA,18,34,24,42
"P5937","P5937H07",115,135,2.34,NA,34,56,26,18
"P5938","P5938H01",0,2,NA,NA,NA,NA,NA,NA
"P5938","P5938H02",2,30,6.12,NA,18,41,35,24
"P5938","P5938H03",30,53,1.62,NA,19,38,33,29
"P5938","P5938H04",53,82,1.16,NA,20,39,30,31
"P5938","P5938H05",82,112,1.05,NA,21,37,31,32
"P5939","P5939H01",4,7,NA,NA,NA,NA,NA,NA
