"id","Y","X","SOC","BLD","CRFVOL","OCSKGM","meaERROR","OCSKGMlog","B04CHE3","B07CHE3","B13CHE3","B14CHE3","DEMENV5","LCEE10","PRSCHE3","SLPMRG5","TMDMOD3","TMNMOD3","TWIMRG5","VBFMRG5","VDPMRG5","soilmap"
"P2875",41.412678155708,22.8440222962876,1.7916210836575,1.45080505187097,2.01175673224055,0.764100440674802,4.27,-0.269056031604791,801.607666015625,44.5810508728027,53.0709686279297,26.9044780731201,209,"1",467.233123779297,1,294,281,101,348,9465,"9"
"P2876",41.4118150375245,22.850109817187,2.86,1.36901708338784,1.38308809427229,1.1583706744029,4.05,0.147014426723635,801.607666015625,44.5810508728027,53.0709686279297,26.9044780731201,209,"1",467.233123779297,1,294,281,101,348,9465,"9"
"P2879",41.4072016510692,22.842456123881,0.979654533913803,1.5196230604009,17.6283710982374,0.367881320861477,3.76,-0.999994890485788,801.451538085938,44.5799407958984,54.2156219482422,27.545877456665,214,"1",478.623168945312,1,294,281,101,313,9452,"9"
"P2882",41.3976995476769,22.8732788202744,5.37,1.20894665065011,6,1.83075627094549,3.41,0.604729144295517,801.988586425781,44.5699462890625,53.1529922485352,26.943229675293,205,"1",458.725402832031,0,293,281,99,299,9186,"9"
"P2885",41.3921679580737,22.8745667676532,4.16,1.2809390827607,0,1.59861197528535,3.85,0.469135737289789,801.737915039062,44.551342010498,60.8103828430176,31.2341976165771,211,"1",520.329284667969,2,292,281,94,187,9469,"9"
"P2891",41.3942456625039,22.9568818008682,1.2,1.50015403574499,35,0.351036044364327,2.93,-1.04686637029192,802.885498046875,44.5488052368164,52.1580924987793,26.1692886352539,195,"1",442.088714599609,3,293,281,95,295,9653,"9"
"P2910",41.3956897351664,22.7206512653299,1.63,1.46399509083534,1,0.708734663424296,4.35,-0.344274063081818,799.031066894531,44.5366897583008,73.3003540039062,38.8406562805176,233,"1",618.940856933594,15,291,282,94,0,8918,"9"
"P2912",41.4027475761637,22.71472634059,3.14,1.34903314497011,1,1.25808133033623,4.01,0.229587806694242,799.104309082031,44.5530319213867,65.7937545776367,34.5928535461426,212,"1",551.661499023438,0,293,281,102,292,9335,"9"
"P2913",41.4051477161967,22.7077332774233,3.44971871984135,1.32983207728636,1.27017590394891,1.35878300988649,3.94,0.306589453462865,798.89697265625,44.5506401062012,66.2884216308594,34.9009132385254,213,"1",553.529846191406,0,292,281,101,283,9281,"9"
"P2914",41.4067529180382,22.7045341800864,3.73,1.30877204907293,1,1.44987076368348,3.89,0.371474423966149,799.042358398438,44.5651092529297,60.4773406982422,31.3664855957031,213,"1",508.267303466797,0,293,281,105,298,9542,"9"
"P2916",41.398941128131,22.7024405581962,1.56,1.46977238215301,4,0.660339335853706,4.23,-0.415001430856152,798.89697265625,44.5506401062012,66.2884216308594,34.9009132385254,213,"1",553.529846191406,0,292,281,101,283,9281,"9"
"P2921",41.420612485129,22.6638174530437,1.35,1.48735738288707,21.0885922330097,0.475346332991792,3.52,-0.743711618539889,797.839294433594,44.558464050293,66.6079711914062,34.8945503234863,235,"4",552.085083007812,1,294,282,104,24,9051,"9"
"P2922",41.4184459000146,22.6753653798014,1.94,1.43890685468224,0,0.837443789425066,4.32,-0.177401134639768,798.142395019531,44.5635986328125,63.7162895202637,33.1971893310547,227,"4",531.447814941406,1,294,281,105,273,9253,"9"
"P2927",41.4379459920713,22.6488005001719,2.11076832942752,1.42555576252914,4.09231670572481,0.865763823273945,4.1,-0.144143129007617,797.287109375,44.5700492858887,66.2944259643555,34.5773162841797,229,"4",555.244812011719,3,293,283,104,37,9101,"15"
"P2928",41.4394866735356,22.6568806424039,1.38,1.48482179251329,8,0.565538924332464,4.1,-0.569976154083945,797.689208984375,44.5884170532227,59.132194519043,30.4431591033936,225,"4",501.402801513672,0,294,283,108,294,9600,"9"
"P2929",41.4305245273187,22.6707705930359,0.77,1.53795760627818,0,0.35526820705026,4.61,-1.03488226194523,798.153625488281,44.5742301940918,60.3812942504883,31.2372455596924,223,"4",511.111907958984,1,294,281,108,284,9458,"9"
"P2930",41.4323019859407,22.6791794642726,3.25,1.34133931060445,1,1.29472776956095,3.99,0.25830045649765,798.361755371094,44.5872688293457,57.5681838989258,29.5217571258545,218,"1",496.13671875,0,294,281,108,396,9859,"9"
"P2931",41.4335518603143,22.6952565628763,1.21,1.49929473451763,5,0.517031789198404,4.27,-0.659650918552779,798.761535644531,44.5921211242676,56.6274108886719,28.9464225769043,216,"1",491.904479980469,0,294,281,107,399,10099,"9"
"P2934",41.445018236364,22.6585531639035,4.46,1.26224100893102,2,1.65510090055071,3.71,0.503861974070734,797.689208984375,44.5884170532227,59.132194519043,30.4431591033936,225,"4",501.402801513672,0,294,283,108,294,9600,"9"
"P2935",41.4440544039092,22.6641889168304,3.38,1.33235874647498,1,1.33750165123637,3.96,0.290803434356511,797.913269042969,44.5915336608887,57.5905265808105,29.5499305725098,222,"4",493.269226074219,0,295,282,108,350,9763,"9"
"P2936",41.4471667150453,22.6805081949147,2.6,1.38809907198546,28,0.779556438827034,3,-0.249030189222038,798.322875976562,44.5967292785645,56.5516014099121,28.9152603149414,220,"4",490.739624023438,0,294,281,107,399,10080,"9"
"P2937",41.4459062998746,22.6854180912954,2.67,1.38291102489777,5,1.05232614439596,3.94,0.0510030894583364,798.522216796875,44.5991973876953,56.234203338623,28.7219696044922,219,"4",489.83447265625,0,294,281,110,399,10214,"9"
"P2940",41.4502695601935,22.704009530988,0.52,1.56072192400212,5,0.231298989137114,4.45,-1.46404408010832,798.870239257812,44.6135559082031,54.8178062438965,27.9861717224121,218,"1",482.588226318359,0,294,281,108,399,10669,"9"
"P2943",41.4372115563057,22.7198571972116,0.72,1.54246349720757,1,0.329840394242868,4.58,-1.10914639532933,799.321960449219,44.5983848571777,55.6996841430664,28.4124145507812,214,"1",487.238098144531,0,294,281,108,399,10100,"9"
"P2946",41.4450334819338,22.7421786873673,1.14,1.50532855109856,7,0.478784798962407,4.2,-0.73650405400112,799.654541015625,44.6124649047852,54.0018882751465,27.5687065124512,213,"1",477.137573242188,1,294,281,111,399,10066,"9"
"P2947",41.4539074783457,22.7460187139384,2.46,1.39858854597202,1,1.02183676345808,4.15,0.0216017563807316,799.808715820312,44.6248741149902,52.4433746337891,26.8229160308838,213,"1",466.090423583984,0,294,281,107,399,10101,"9"
"P2948",41.4537096518728,22.7412499346276,0.78,1.53705922125509,8,0.330898109151795,4.24,-1.1059447783296,799.6298828125,44.6228370666504,52.9776840209961,27.087194442749,213,"1",469.975280761719,0,294,281,108,399,10225,"9"
"P2956",41.4192844296505,22.749086177538,1.39130225130241,1.48409650636564,21.0772098448443,0.488885679205204,3.51,-0.715626601695639,799.912902832031,44.5836868286133,56.0396308898926,28.6083354949951,210,"4",485.620269775391,0,294,281,108,396,9698,"9"
"P2958",41.4212232318914,22.7747619688069,0.14,1.59647101153678,3,0.0650402290100085,4.65,-2.73274929268469,800.412353515625,44.5880012512207,54.3448677062988,27.6827297210693,206,"4",475.330780029297,0,294,280,109,399,9676,"9"
"P2962",41.424139477661,22.7893645471862,1.45,1.47893592498876,24,0.488936216801285,3.37,-0.71552323400397,800.708068847656,44.6011543273926,52.514461517334,26.6626091003418,206,"1",464.085876464844,0,294,280,107,399,9602,"9"
"P2964",41.4197031114543,22.7961210163297,1.02,1.51577442730108,0.0863371184498385,0.463426519909533,4.54,-0.769107439640942,800.870422363281,44.5912094116211,53.0735969543457,27.007884979248,205,"1",466.775451660156,0,294,280,107,399,9628,"9"
"P2966",41.4165621262922,22.7914052947836,1.3,1.49160089152536,32,0.395572556432526,3.04,-0.927421053650734,800.719970703125,44.590202331543,53.430046081543,27.1957702636719,206,"1",469.25927734375,0,294,281,107,399,9628,"9"
"P2967",41.4141336473361,22.7975823022173,0.668778440116976,1.54710132682868,11.0989114617115,0.275949337643481,4.13,-1.2875379893768,800.870422363281,44.5912094116211,53.0735969543457,27.007884979248,205,"1",466.775451660156,0,294,280,107,399,9628,"9"
"P2977",41.4243029496809,22.6824785251369,1.32,1.4899008539262,1,0.584100730773228,4.43,-0.537681826826866,798.3857421875,44.5774803161621,58.9309730529785,30.3485164642334,219,"4",502.890380859375,0,294,281,109,292,9618,"9"
"P2979",41.4339815983774,22.6708114008895,1.92005133091374,1.44108193479698,6.94272009214901,0.772454881178908,4.02,-0.258181678156843,798.153869628906,44.5846405029297,58.3018493652344,29.9813327789307,220,"4",499.078735351562,0,294,281,108,337,9717,"9"
"P2984",41.4544610586581,22.6392727338621,2.03,1.43177258992982,1,0.863230012194585,4.25,-0.147074097113216,797.184143066406,44.5909690856934,60.5093421936035,31.3346920013428,227,"1",511.306793212891,0,295,282,105,296,9519,"9"
"P2987",41.4573821734476,22.6715436367385,1.68,1.45989399081209,12,0.647492182804978,3.85,-0.434648558369388,798.023742675781,44.6127014160156,55.1025619506836,28.1653728485107,225,"1",483.055053710938,0,295,282,107,399,10271,"9"
"P2988",41.4584037956201,22.6915827737637,0.81,1.53436963519977,25,0.279638866015158,3.45,-1.27425627250622,798.428100585938,44.6180114746094,54.6609725952148,27.8946304321289,223,"4",481.597320556641,0,294,281,108,450,10618,"15"
"P2991",41.4509271461269,22.6115374256225,1.35,1.48735738288707,0,0.602379740069262,4.46,-0.50686723508516,796.354614257812,44.5769882202148,68.6871566772461,36.3761444091797,244,"4",577.600646972656,1,292,283,99,180,8834,"9"
"P2995",41.4630019915034,22.5953891689952,1.92,1.44050128669501,6.17126904280199,0.77852394819535,4.06,-0.250355526209033,795.712585449219,44.5759506225586,64.4829711914062,34.1914825439453,259,"1",538.803588867188,1,293,282,99,196,8611,"9"
"P2996",41.4655460253491,22.5911420490715,1.6532934072963,1.46215403814166,0,0.725210889513379,4.39,-0.321292784338035,795.492431640625,44.5830345153809,60.3734664916992,31.0964908599854,254,"1",504.884002685547,1,293,282,98,191,8549,"9"
"P2999",41.4878386254677,22.6958689957876,0.94,1.52281072828769,28,0.309191490271532,3.29,-1.17379448440849,798.446594238281,44.6484794616699,51.8264846801758,26.6092071533203,231,"1",464.697723388672,1,294,281,107,395,10710,"9"
"P3000",41.4906322520548,22.6828408185931,0.71,1.54336747530595,0,0.328737272240168,4.63,-1.11249641185889,797.956726074219,44.6514282226562,51.8125343322754,26.718879699707,238,"1",465.483306884766,1,295,281,108,395,10317,"9"
"P3001",41.4803408524699,22.7132983915334,1.25,1.49586640444435,2,0.549730903633299,4.4,-0.598326386606618,798.921203613281,44.6450309753418,51.6064910888672,26.4235744476318,224,"1",461.425720214844,1,294,281,107,396,10876,"9"
"P3011",41.4466627764203,22.7699263938603,2.55,1.39182788678883,4.14322116795998,1.0206334550588,4,0.0204234689055098,800.331848144531,44.6193656921387,51.9799041748047,26.426061630249,212,"1",462.725189208984,1,294,281,103,398,9681,"9"
"P3012",41.4457858436357,22.76135808221,0.88,1.52812629740311,3,0.391322582238988,4.45,-0.938223040623441,800.176818847656,44.6180229187012,52.4054145812988,26.6997852325439,210,"1",465.598236083984,0,294,281,106,399,9805,"9"
"P3014",41.406672405687,22.7799989244676,2.27,1.41306942197435,0,0.962300276364534,4.24,-0.0384287394281641,800.581481933594,44.578369140625,55.1152458190918,28.2087345123291,205,"1",476.861297607422,0,293,281,108,299,9662,"9"
"P3015",41.4060065913002,22.7904096268434,1.33,1.48905215310664,1,0.588190490998654,4.42,-0.530704419265183,800.726867675781,44.5791664123535,54.8253746032715,28.0593280792236,205,"1",476.046234130859,0,293,281,108,299,9673,"9"
"P3055",41.2530507150997,22.6379013186006,1.78187012963117,1.45215420776395,36.0150637022932,0.496692705377164,2.79,-0.699783743151098,798.292663574219,44.402229309082,54.856803894043,24.0867347717285,192,"1",455.056457519531,2,294,282,91,273,9504,"9"
"P3060",41.2367098113255,22.6665877857617,3.10604591178387,2.89888403344428,1.91681081303743,2.64944279185416,8.53,0.974349350664032,797.947570800781,44.3612632751465,67.8632965087891,29.5413818359375,236,"2",571.631591796875,16,293,283,80,0,9632,"9"
"P3062",41.2313525063799,22.6752425517809,2.86344747753728,1.36900298720019,18.9899352624273,0.952694923928371,3.33,-0.0484605483738984,798.51123046875,44.3719444274902,64.7378921508789,28.1211719512939,213,"1",534.203491210938,2,293,283,87,112,10003,"9"
"P3063",41.236545621906,22.7115314437422,4.3378087944664,2.84958745059289,0,3.70828965113487,8.55,1.31057075984557,800.092102050781,44.3907203674316,54.5572700500488,24.172981262207,143,"3",453.021759033203,1,292,284,94,291,11799,"7"
"P3065",41.2524534003157,22.7268255178027,1.70539860227653,1.45786728271223,45.2300698861734,0.408514366137431,2.4,-0.895228197277374,800.271850585938,44.4026908874512,53.132698059082,23.1476364135742,146,"1",445.695159912109,3,294,283,89,154,12198,"9"
"P3066",41.2541728371849,22.7340419459261,2.0866173348055,1.4273639692016,15.4215644640734,0.755715697060828,3.62,-0.280090035620537,800.271850585938,44.4026908874512,53.132698059082,23.1476364135742,146,"1",445.695159912109,3,294,283,89,154,12198,"9"
"P3069",41.2524335462605,22.7555206829464,1.59045487906057,2.72339332504517,11.9117937222116,1.14464480823981,7.2,0.135094377736505,800.703063964844,44.3993835449219,51.9030723571777,23.1889114379883,148,"1",435.622497558594,1,292,283,91,287,12795,"7"
"P3070",41.2579723921941,22.7513135995645,1.36021660522066,1.48637145177475,20.4705155673944,0.482375064298996,3.55,-0.729033325827662,800.587524414062,44.4054069519043,52.0262794494629,22.9799022674561,161,"1",437.458709716797,3,294,282,89,164,12668,"9"
"P3071",41.2631369991535,22.752167631722,2.50991397602799,1.39376817430369,13.1826002179274,0.911123838243247,3.63,-0.0930764543600107,800.587524414062,44.4054069519043,52.0262794494629,22.9799022674561,161,"1",437.458709716797,3,294,282,89,164,12668,"9"
"P3072",41.247014221983,22.485489216336,1.30665140086207,1.49103667759514,5.22171336206897,0.553959702343364,4.24,-0.590663334332907,796.007568359375,44.4276657104492,56.933910369873,26.7856044769287,56,"1",473.124053955078,0,296,283,100,376,8647,"9"
"P3073",41.240313823489,22.4980664103991,1.1,1.50879611285637,34,0.328615793380117,2.99,-1.11286601190425,796.325256347656,44.4255142211914,55.9948387145996,26.0543231964111,55,"1",466.736114501953,0,296,283,99,375,8191,"9"
"P3075",41.2044884936349,22.4879965425132,1.76945431049354,1.45279780794431,32.0478606651478,0.524045405684543,2.96,-0.646176946345429,796.197875976562,44.3978881835938,57.8057289123535,25.5508193969727,79,"1",480.885559082031,2,296,283,93,86,6419,"9"
"P3076",41.2025121358234,22.5015079799258,1.61,1.4656414791161,22,0.552165770842198,3.43,-0.593906968292177,796.8603515625,44.4062118530273,54.8655319213867,24.2440757751465,56,"1",459.625030517578,2,296,283,95,375,5956,"2"
"P3077",41.19711944134,22.486148633093,4.42635124543297,1.26739761361103,32.4963052850208,1.13607645007256,2.57,0.127580615633662,796.197875976562,44.3978881835938,57.8057289123535,25.5508193969727,79,"1",480.885559082031,2,296,283,93,86,6419,"9"
"P3078",41.2161740171043,22.4882017588732,1.83374640735289,1.44739881873736,9.51026799742369,0.720523328422182,3.93,-0.327777485965148,796.081115722656,44.405689239502,58.3538360595703,26.4125823974609,75,"1",485.182647705078,4,296,283,94,46,7130,"2"
"P3081",41.1974664911391,22.5113712453139,1.46182785560345,2.77724555868367,1.51293022550405,1.19952964420365,8.21,0.18192951679269,797.128356933594,44.4084930419922,54.0161056518555,23.7556896209717,51,"1",452.682464599609,0,296,283,96,372,5699,"9"
"P3082",41.1947585782224,22.493927576944,1.74467547779508,1.45504337191183,51.4344769362892,0.36986217663039,2.12,-0.994624838331125,796.651000976562,44.4001579284668,56.2337074279785,24.7145214080811,62,"4",465.819732666016,1,296,282,95,287,5957,"9"
"P3085",41.1899858560879,22.5063832795718,1.31683936218165,1.41583061746969,0,0.559326446179813,4.25,-0.581021993845841,796.934692382812,44.4028396606445,55.3571739196777,24.3303394317627,51,"4",460.973815917969,1,296,282,96,381,5693,"9"
"P3086",41.1794414348163,22.502923583264,1.1003358651751,1.88105331681514,0.39155839290977,0.618505797197601,5.62,-0.480448714198208,796.954833984375,44.392650604248,58.3171653747559,25.7617092132568,57,"1",482.312225341797,1,296,283,105,363,4926,"2"
"P3088",41.1541180639733,22.4912887418552,1.7587728987069,1.45347758702914,3.32637392241379,0.741391098592641,4.22,-0.299226994551984,796.418029785156,44.3735618591309,59.9851036071777,26.1557769775391,69,"1",492.481506347656,1,296,283,102,191,5388,"9"
"P3089",41.1515472292969,22.4985692167283,1.48261494252874,2.87243707246052,0,1.27761543753104,8.62,0.244995401072839,796.764953613281,44.3777847290039,59.2856903076172,26.0907878875732,62,"4",486.374450683594,1,296,283,103,257,5122,"9"
"P3093",41.1400312304091,22.4655861961176,2.3123645320197,1.41020262256796,0,0.978270758216193,4.23,-0.02196879837109,795.453002929688,44.3584976196289,60.3665885925293,25.0786170959473,115,"1",485.652496337891,8,296,282,97,65,5857,"9"
"P3094",41.1332478602716,22.4721525704161,1.64120645538662,1.98900403298625,0.844201112794433,0.971042532733559,5.92,-0.0293850086289632,795.891174316406,44.360912322998,60.9381866455078,26.4736270904541,94,"1",492.770782470703,2,296,282,96,291,5615,"9"
"P3096",41.1359648524795,22.5208567212993,1.48176891529963,1.47629554148097,3.2730791764312,0.634778787635393,4.28,-0.454478706711466,797.626770019531,44.3749237060547,57.9671325683594,25.2407054901123,49,"1",473.189483642578,1,296,282,99,398,4330,"9"
"P3097",41.1416682105758,22.5165096854601,3.28392091424073,2.61922765248919,0,2.58040094015008,7.86,0.94794479001865,797.357177734375,44.3781356811523,58.1664848327637,25.5577735900879,52,"4",475.764495849609,1,297,283,99,395,4606,"15"
"P3099",41.1482970015328,22.5401666594782,3.24963355025918,1.59304318216613,0,1.55304197153362,4.78,0.440215569901555,797.869140625,44.3797798156738,58.1980857849121,25.3040618896484,48,"4",482.022552490234,4,296,282,113,460,5204,"9"
"P3102",41.1474705191744,22.5554313975924,3.66406798380169,1.3140326583072,0,1.44441149789197,3.94,0.367701970713472,798.283386230469,44.3796234130859,58.2435264587402,25.0877685546875,45,"1",479.490600585938,0,296,282,106,474,5917,"9"
